time,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11
168.14,1.56329e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,11889.6
168.15,1.56135e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,11890.4
168.16,1.5594e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,11891.2
168.17,1.55746e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,11892
168.18,1.55552e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,11892.8
168.19,1.55357e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,11893.5
168.2,1.55163e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,11894.3
168.21,1.54968e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,11895.1
168.22,1.54776e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,11895.9
168.23,1.54584e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,11896.7
168.24,1.54391e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,11897.5
168.25,1.54199e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,11898.3
168.26,1.54007e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,11899.1
168.27,1.53814e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,11899.8
168.28,1.53622e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,11900.6
168.29,1.5343e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,11901.4
168.3,1.53238e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,11902.2
168.31,1.53047e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,11903
168.32,1.52857e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,11903.8
168.33,1.52667e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,11904.6
168.34,1.52477e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,11905.4
168.35,1.52287e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,11906.1
168.36,1.52097e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,11906.9
168.37,1.51907e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,11907.7
168.38,1.51717e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,11908.5
168.39,1.51527e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,11909.3
168.4,1.51339e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,11910.1
168.41,1.51151e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,11910.9
168.42,1.50963e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,11911.6
168.43,1.50775e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,11912.4
168.44,1.50587e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,11913.2
168.45,1.50399e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,11914
168.46,1.50211e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,11914.8
168.47,1.50023e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,11915.6
168.48,1.49835e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,11916.4
168.49,1.49649e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,11917.2
168.5,1.49464e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,11917.9
168.51,1.49278e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,11918.7
168.52,1.49092e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,11919.5
168.53,1.48906e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,11920.3
168.54,1.48721e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,11921.1
168.55,1.48535e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,11921.9
168.56,1.48349e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,11922.7
168.57,1.48163e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,11923.5
168.58,1.47978e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,11924.2
168.59,1.47794e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,11925
168.6,1.4761e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,11925.8
168.61,1.47427e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,11926.6
168.62,1.47243e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,11927.4
168.63,1.4706e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,11928.2
168.64,1.46876e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,11929
168.65,1.46693e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,11929.8
168.66,1.46509e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,11930.5
168.67,1.46325e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,11931.3
168.68,1.46144e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,11932.1
168.69,1.45963e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,11932.9
168.7,1.45781e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,11933.7
168.71,1.456e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,11934.5
168.72,1.45418e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,11935.3
168.73,1.45237e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,11936
168.74,1.45056e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,11936.8
168.75,1.44874e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,11937.6
168.76,1.44693e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,11938.4
168.77,1.44512e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,11939.2
168.78,1.44332e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,11940
168.79,1.44153e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,11940.8
168.8,1.43974e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,11941.6
168.81,1.43795e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,11942.3
168.82,1.43615e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,11943.1
168.83,1.43436e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,11943.9
168.84,1.43257e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,11944.7
168.85,1.43078e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,11945.5
168.86,1.42899e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,11946.3
168.87,1.42722e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,11947.1
168.88,1.42544e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,11947.9
168.89,1.42367e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,11948.6
168.9,1.4219e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,11949.4
168.91,1.42013e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,11950.2
168.92,1.41836e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,11951
168.93,1.41659e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,11951.8
168.94,1.41482e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,11952.6
168.95,1.41305e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,11953.4
168.96,1.41128e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,11954.1
168.97,1.40953e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,11954.9
168.98,1.40778e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,11955.7
168.99,1.40604e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,11956.5
169,1.40429e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,11957.3
169.01,1.40254e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,11958.1
169.02,1.40079e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,11958.9
169.03,1.39904e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,11959.7
169.04,1.39729e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,11960.4
169.05,1.39554e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,11961.2
169.06,1.3938e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,11962
169.07,1.39207e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,11962.8
169.08,1.39034e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,11963.6
169.09,1.38861e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,11964.4
169.1,1.38689e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,11965.2
169.11,1.38516e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,11966
169.12,1.38343e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,11966.7
169.13,1.38171e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,11967.5
169.14,1.37998e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,11968.3
169.15,1.37825e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,11969.1
169.16,1.37653e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,11969.9
169.17,1.37482e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,11970.7
169.18,1.37312e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,11971.5
169.19,1.37141e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,11972.3
169.2,1.36971e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,11973
169.21,1.368e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,11973.8
169.22,1.3663e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,11974.6
169.23,1.36459e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,11975.4
169.24,1.36289e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,11976.2
169.25,1.36118e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,11977
169.26,1.35948e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,11977.8
169.27,1.35777e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,11978.5
169.28,1.35609e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,11979.3
169.29,1.35441e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,11980.1
169.3,1.35272e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,11980.9
169.31,1.35104e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,11981.7
169.32,1.34936e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,11982.5
169.33,1.34767e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,11983.3
169.34,1.34599e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,11984.1
169.35,1.34431e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,11984.8
169.36,1.34262e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,11985.6
169.37,1.34094e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,11986.4
169.38,1.33928e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,11987.2
169.39,1.33762e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,11988
169.4,1.33595e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,11988.8
169.41,1.33429e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,11989.6
169.42,1.33263e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,11990.4
169.43,1.33097e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,11991.1
169.44,1.32931e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,11991.9
169.45,1.32765e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,11992.7
169.46,1.32599e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,11993.5
169.47,1.32432e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,11994.3
169.48,1.32266e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,11995.1
169.49,1.32102e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,11995.9
169.5,1.31938e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,11996.6
169.51,1.31774e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,11997.4
169.52,1.3161e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,11998.2
169.53,1.31446e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,11999
169.54,1.31282e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,11999.8
169.55,1.31118e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,12000.6
169.56,1.30955e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,12001.4
169.57,1.30791e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,12002.2
169.58,1.30627e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,12002.9
169.59,1.30465e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,12003.7
169.6,1.30303e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,12004.5
169.61,1.30141e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,12005.3
169.62,1.29979e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,12006.1
169.63,1.29818e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,12006.9
169.64,1.29656e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,12007.7
169.65,1.29494e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,12008.5
169.66,1.29332e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,12009.2
169.67,1.2917e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,12010
169.68,1.29009e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,12010.8
169.69,1.28847e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,12011.6
169.7,1.28687e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,12012.4
169.71,1.28528e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,12013.2
169.72,1.28368e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,12014
169.73,1.28208e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,12014.8
169.74,1.28049e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,12015.5
169.75,1.27889e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,12016.3
169.76,1.2773e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,12017.1
169.77,1.2757e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,12017.9
169.78,1.2741e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,12018.7
169.79,1.27251e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,12019.5
169.8,1.27091e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,12020.3
169.81,1.26934e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,12021
169.82,1.26776e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,12021.8
169.83,1.26619e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,12022.6
169.84,1.26461e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,12023.4
169.85,1.26304e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,12024.2
169.86,1.26146e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,12025
169.87,1.25989e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,12025.8
169.88,1.25832e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,12026.6
169.89,1.25674e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,12027.3
169.9,1.25517e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,12028.1
169.91,1.25359e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,12028.9
169.92,1.25204e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,12029.7
169.93,1.25049e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,12030.5
169.94,1.24894e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,12031.3
169.95,1.24738e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,12032.1
169.96,1.24583e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,12032.9
169.97,1.24428e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,12033.6
169.98,1.24273e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,12034.4
169.99,1.24117e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,12035.2
170,1.23962e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,12036
170.01,1.23807e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,12036.8
170.02,1.23651e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,12037.6
170.03,1.23498e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,12038.4
170.04,1.23345e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,12039.2
170.05,1.23192e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,12039.9
170.06,1.23039e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,12040.7
170.07,1.22886e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,12041.5
170.08,1.22733e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,12042.3
170.09,1.2258e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,12043.1
170.1,1.22427e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,12043.9
170.11,1.22274e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,12044.7
170.12,1.22121e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,12045.4
170.13,1.21968e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,12046.2
170.14,1.21815e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,12047
170.15,1.21664e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,12047.8
170.16,1.21513e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,12048.6
170.17,1.21362e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,12049.4
170.18,1.21211e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,12050.2
170.19,1.2106e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,12051
170.2,1.20909e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,12051.7
170.21,1.20758e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,12052.5
170.22,1.20607e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,12053.3
170.23,1.20456e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,12054.1
170.24,1.20306e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,12054.9
170.25,1.20155e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,12055.7
170.26,1.20006e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,12056.5
170.27,1.19857e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,12057.3
170.28,1.19708e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,12058
170.29,1.1956e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,12058.8
170.3,1.19411e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,12059.6
170.31,1.19262e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,12060.4
170.32,1.19114e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,12061.2
170.33,1.18965e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,12062
170.34,1.18816e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,12062.8
170.35,1.18667e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,12063.5
170.36,1.18519e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,12064.3
170.37,1.1837e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,12065.1
170.38,1.18223e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,12065.9
170.39,1.18077e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,12066.7
170.4,1.1793e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,12067.5
170.41,1.17784e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,12068.3
170.42,1.17637e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,12069.1
170.43,1.17491e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,12069.8
170.44,1.17344e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,12070.6
170.45,1.17198e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,12071.4
170.46,1.17051e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,12072.2
170.47,1.16905e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,12073
170.48,1.16758e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,12073.8
170.49,1.16611e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,12074.6
170.5,1.16467e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,12075.4
170.51,1.16323e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,12076.1
170.52,1.16178e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,12076.9
170.53,1.16034e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,12077.7
170.54,1.1589e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,12078.5
170.55,1.15745e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,12079.3
170.56,1.15601e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,12080.1
170.57,1.15457e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,12080.9
170.58,1.15312e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,12081.7
170.59,1.15168e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,12082.4
170.6,1.15023e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,12083.2
170.61,1.14879e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,12084
170.62,1.14737e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,12084.8
170.63,1.14595e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,12085.6
170.64,1.14453e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,12086.4
170.65,1.1431e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,12087.2
170.66,1.14168e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,12087.9
170.67,1.14026e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,12088.7
170.68,1.13884e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,12089.5
170.69,1.13742e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,12090.3
170.7,1.13599e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,12091.1
170.71,1.13457e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,12091.9
170.72,1.13315e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,12092.7
170.73,1.13173e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,12093.5
170.74,1.13033e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,12094.2
170.75,1.12893e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,12095
170.76,1.12753e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,12095.8
170.77,1.12613e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,12096.6
170.78,1.12473e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,12097.4
170.79,1.12333e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,12098.2
170.8,1.12193e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,12099
170.81,1.12053e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,12099.8
170.82,1.11913e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,12100.5
170.83,1.11773e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,12101.3
170.84,1.11633e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,12102.1
170.85,1.11493e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,12102.9
170.86,1.11353e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,12103.7
170.87,1.11215e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,12104.5
170.88,1.11077e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,12105.3
170.89,1.10939e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,12106
170.9,1.10801e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,12106.8
170.91,1.10664e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,12107.6
170.92,1.10526e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,12108.4
170.93,1.10388e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,12109.2
170.94,1.1025e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,12110
170.95,1.10112e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,12110.8
170.96,1.09974e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,12111.6
170.97,1.09837e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,12112.3
170.98,1.09699e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,12113.1
170.99,1.09563e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,12113.9
171,1.09427e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,12114.7
171.01,1.09292e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,12115.5
171.02,1.09156e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,12116.3
171.03,1.0902e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,12117.1
171.04,1.08885e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,12117.9
171.05,1.08749e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,12118.6
171.06,1.08614e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,12119.4
171.07,1.08478e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,12120.2
171.08,1.08342e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,12121
171.09,1.08207e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,12121.8
171.1,1.08071e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,12122.6
171.11,1.07935e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,12123.4
171.12,1.07802e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,12124.2
171.13,1.07668e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,12124.9
171.14,1.07535e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,12125.7
171.15,1.07401e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,12126.5
171.16,1.07268e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,12127.3
171.17,1.07134e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,12128.1
171.18,1.07001e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,12128.9
171.19,1.06867e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,12129.7
171.2,1.06734e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,12130.4
171.21,1.066e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,12131.2
171.22,1.06467e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,12132
171.23,1.06334e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,12132.8
171.24,1.062e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,12133.6
171.25,1.06069e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,12134.4
171.26,1.05937e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,12135.2
171.27,1.05806e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,12136
171.28,1.05675e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,12136.7
171.29,1.05544e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,12137.5
171.3,1.05412e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,12138.3
171.31,1.05281e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,12139.1
171.32,1.0515e-12,0,78.7049,0,0,0,0,0,0,0.0126065,0,12139.9
